participant_id,topic,q_order,q_id,timepoint,logodds_assigned_to_correct,logodds_assigned_to_model_guess,correctness,confidence,numeracy,crt2,model_correct,extra_incentive,show_debate,filler_score,core_score,total_logic_score,lolo_attempted,lolo_correct
M1tfv5Htlt,Surgery,3,stim11_Surgery_correct_key-a,0,-0.003240002834356447,-0.003240002834356447,0,1,3,0,True,True,True,11.0,5.0,16.0,False,False
M1tfv5Htlt,Surgery,3,stim11_Surgery_correct_key-a,1,1.5108692910164243,1.5108692910164243,1,3,3,0,True,True,True,11.0,5.0,16.0,False,False
M1tfv5Htlt,Contracts,4,stim112_Contracts_correct_key-a,0,-0.009880080370365977,-0.009880080370365977,0,1,3,0,True,True,True,11.0,5.0,16.0,False,False
M1tfv5Htlt,Contracts,4,stim112_Contracts_correct_key-a,1,1.2321233837865488,1.2321233837865488,1,2,3,0,True,True,True,11.0,5.0,16.0,False,False
mfkt6heOWS,Surgery,1,stim04_Surgery_correct_key-a,0,-0.01000008333458331,-0.01000008333458331,0,1,7,4,True,True,False,12.0,12.0,24.0,True,True
mfkt6heOWS,Surgery,1,stim04_Surgery_correct_key-a,1,3.9807161411459395,3.9807161411459395,1,4,7,4,True,True,False,12.0,12.0,24.0,True,True
mfkt6heOWS,Machine-Generated,2,stim159_Machine-Generated_Lojban_correct_key-a,0,0.0,0.0,0,1,7,4,True,True,False,12.0,12.0,24.0,True,True
mfkt6heOWS,Machine-Generated,2,stim159_Machine-Generated_Lojban_correct_key-a,1,-0.44382469206577074,-0.44382469206577074,0,1,7,4,True,True,False,12.0,12.0,24.0,True,True
mfkt6heOWS,Evidence,3,stim90_Evidence_wrong_key-b,0,0.010000083334583179,-0.01000008333458331,1,1,7,4,False,True,False,12.0,12.0,24.0,True,True
mfkt6heOWS,Evidence,3,stim90_Evidence_wrong_key-b,1,0.2954505864539638,-0.2954505864539639,1,1,7,4,False,True,False,12.0,12.0,24.0,True,True
mfkt6heOWS,Contracts,4,stim125_Contracts_correct_key-b,0,0.006680024839969092,0.006680024839969092,1,1,7,4,True,True,False,12.0,12.0,24.0,True,True
mfkt6heOWS,Contracts,4,stim125_Contracts_correct_key-b,1,1.0201406732266143,1.0201406732266143,1,3,7,4,True,True,False,12.0,12.0,24.0,True,True
LwvdGTqVb5,Machine-Generated,1,stim161_Machine-Generated_Lojban_correct_key-a,0,-0.010640100380883309,-0.010640100380883309,0,1,5,3,True,False,True,nan,nan,nan,nan,nan
LwvdGTqVb5,Machine-Generated,1,stim161_Machine-Generated_Lojban_correct_key-a,1,2.4289713134284048,2.4289713134284048,1,4,5,3,True,False,True,nan,nan,nan,nan,nan
LwvdGTqVb5,Contracts,2,stim130_Contracts_correct_key-b,0,-2.014778359817597,-2.014778359817597,0,4,5,3,True,False,True,nan,nan,nan,nan,nan
LwvdGTqVb5,Contracts,2,stim130_Contracts_correct_key-b,1,-3.2407692953483345,-3.2407692953483345,0,4,5,3,True,False,True,nan,nan,nan,nan,nan
LwvdGTqVb5,Surgery,3,stim39_Surgery_wrong_key-a,0,-0.003960005174940194,0.003960005174940391,0,1,5,3,False,False,True,nan,nan,nan,nan,nan
LwvdGTqVb5,Surgery,3,stim39_Surgery_wrong_key-a,1,-1.9246853437642715,1.9246853437642717,0,4,5,3,False,False,True,nan,nan,nan,nan,nan
LwvdGTqVb5,Evidence,4,stim64_Evidence_correct_key-a,0,0.009360068336385969,0.009360068336385969,1,1,5,3,True,False,True,nan,nan,nan,nan,nan
LwvdGTqVb5,Evidence,4,stim64_Evidence_correct_key-a,1,3.195908071766596,3.195908071766596,1,4,5,3,True,False,True,nan,nan,nan,nan,nan
HVkc7AggGE,Surgery,1,stim31_Surgery_correct_key-b,0,0.016040343913011373,0.016040343913011373,1,4,2,3,True,True,False,nan,nan,nan,nan,nan
HVkc7AggGE,Surgery,1,stim31_Surgery_correct_key-b,1,0.44315270372559434,0.44315270372559434,1,3,2,3,True,True,False,nan,nan,nan,nan,nan
HVkc7AggGE,Evidence,2,stim78_Evidence_correct_key-b,0,0.022720977411318795,0.022720977411318795,1,2,2,3,True,True,False,nan,nan,nan,nan,nan
HVkc7AggGE,Evidence,2,stim78_Evidence_correct_key-b,1,1.663296329845768,1.663296329845768,1,3,2,3,True,True,False,nan,nan,nan,nan,nan
HVkc7AggGE,Contracts,3,stim140_Contracts_wrong_key-b,0,-4.59511985013459,4.595119850134589,0,5,2,3,False,True,False,nan,nan,nan,nan,nan
HVkc7AggGE,Contracts,3,stim140_Contracts_wrong_key-b,1,-4.59511985013459,4.595119850134589,0,5,2,3,False,True,False,nan,nan,nan,nan,nan
HVkc7AggGE,Machine-Generated,4,stim151_Machine-Generated_Lojban_correct_key-a,0,-0.022720977411318944,-0.022720977411318944,0,1,2,3,True,True,False,nan,nan,nan,nan,nan
HVkc7AggGE,Machine-Generated,4,stim151_Machine-Generated_Lojban_correct_key-a,1,4.382492490489814,4.382492490489814,1,2,2,3,True,True,False,nan,nan,nan,nan,nan
EmcJxp6thh,Evidence,1,stim91_Evidence_wrong_key-b,0,0.6337090426969249,-0.6337090426969249,1,3,7,3,False,True,False,nan,nan,nan,nan,nan
EmcJxp6thh,Evidence,1,stim91_Evidence_wrong_key-b,1,-4.59511985013459,4.595119850134589,0,5,7,3,False,True,False,nan,nan,nan,nan,nan
EmcJxp6thh,Contracts,2,stim127_Contracts_correct_key-b,0,4.595119850134589,4.595119850134589,1,4,7,3,True,True,False,nan,nan,nan,nan,nan
EmcJxp6thh,Contracts,2,stim127_Contracts_correct_key-b,1,4.595119850134589,4.595119850134589,1,5,7,3,True,True,False,nan,nan,nan,nan,nan
EmcJxp6thh,Surgery,3,stim10_Surgery_correct_key-a,0,0.013320196944105125,0.013320196944105125,1,1,7,3,True,True,False,nan,nan,nan,nan,nan
EmcJxp6thh,Surgery,3,stim10_Surgery_correct_key-a,1,1.7346010553881064,1.7346010553881064,1,5,7,3,True,True,False,nan,nan,nan,nan,nan
EmcJxp6thh,Machine-Generated,4,stim167_Machine-Generated_Lojban_correct_key-b,0,0.013320196944105564,0.013320196944105564,1,1,7,3,True,True,False,nan,nan,nan,nan,nan
EmcJxp6thh,Machine-Generated,4,stim167_Machine-Generated_Lojban_correct_key-b,1,2.1607601511667203,2.1607601511667203,1,3,7,3,True,True,False,nan,nan,nan,nan,nan
gypjZdd1mh,Surgery,1,stim01_Surgery_correct_key-a,0,-0.24794243746674013,-0.24794243746674013,0,2,7,4,True,True,True,nan,nan,nan,nan,nan
gypjZdd1mh,Surgery,1,stim01_Surgery_correct_key-a,1,-0.6337090426969249,-0.6337090426969249,0,3,7,4,True,True,True,nan,nan,nan,nan,nan
gypjZdd1mh,Machine-Generated,2,stim180_Machine-Generated_Lojban_wrong_key-a,0,-0.006680024839969016,0.006680024839969092,0,1,7,4,False,True,True,nan,nan,nan,nan,nan
gypjZdd1mh,Machine-Generated,2,stim180_Machine-Generated_Lojban_wrong_key-a,1,1.4391952477012695,-1.4391952477012695,1,4,7,4,False,True,True,nan,nan,nan,nan,nan
gypjZdd1mh,Evidence,3,stim83_Evidence_correct_key-b,0,0.5108256237659907,0.5108256237659907,1,2,7,4,True,True,True,nan,nan,nan,nan,nan
gypjZdd1mh,Evidence,3,stim83_Evidence_correct_key-b,1,-1.1896027005067988,-1.1896027005067988,0,4,7,4,True,True,True,nan,nan,nan,nan,nan
gypjZdd1mh,Contracts,4,stim98_Contracts_correct_key-a,0,-0.5681231971470481,-0.5681231971470481,0,2,7,4,True,True,True,nan,nan,nan,nan,nan
gypjZdd1mh,Contracts,4,stim98_Contracts_correct_key-a,1,0.0,0.0,0,4,7,4,True,True,True,nan,nan,nan,nan,nan
5JKRJC5jyO,Evidence,1,stim71_Evidence_correct_key-b,0,0.7016793479240345,0.7016793479240345,1,2,5,3,True,False,False,nan,nan,nan,nan,nan
5JKRJC5jyO,Evidence,1,stim71_Evidence_correct_key-b,1,-0.09916117399290383,-0.09916117399290383,0,3,5,3,True,False,False,nan,nan,nan,nan,nan
5JKRJC5jyO,Machine-Generated,2,stim172_Machine-Generated_Lojban_correct_key-b,0,0.0075600360070765165,0.0075600360070765165,1,1,5,3,True,False,False,nan,nan,nan,nan,nan
5JKRJC5jyO,Machine-Generated,2,stim172_Machine-Generated_Lojban_correct_key-b,1,1.0298664316327597,1.0298664316327597,1,2,5,3,True,False,False,nan,nan,nan,nan,nan
5JKRJC5jyO,Surgery,3,stim16_Surgery_correct_key-a,0,-0.2759783974896681,-0.2759783974896681,0,2,5,3,True,False,False,nan,nan,nan,nan,nan
5JKRJC5jyO,Surgery,3,stim16_Surgery_correct_key-a,1,3.526772369274183,3.526772369274183,1,3,5,3,True,False,False,nan,nan,nan,nan,nan
5JKRJC5jyO,Contracts,4,stim143_Contracts_wrong_key-b,0,-0.25379354377530833,0.2537935437753083,0,2,5,3,False,False,False,nan,nan,nan,nan,nan
5JKRJC5jyO,Contracts,4,stim143_Contracts_wrong_key-b,1,-1.044773471717163,1.0447734717171628,0,3,5,3,False,False,False,nan,nan,nan,nan,nan
KeUQhb8LkB,Machine-Generated,1,stim191_Machine-Generated_Lojban_wrong_key-b,0,0.0,0.0,1,1,6,2,False,True,True,11.0,6.0,17.0,True,True
KeUQhb8LkB,Machine-Generated,1,stim191_Machine-Generated_Lojban_wrong_key-b,1,-1.0809303338257612,1.0809303338257612,0,4,6,2,False,True,True,11.0,6.0,17.0,True,True
KeUQhb8LkB,Evidence,2,stim52_Evidence_correct_key-a,0,0.4054651081081642,0.4054651081081642,1,2,6,2,True,True,True,11.0,6.0,17.0,True,True
KeUQhb8LkB,Evidence,2,stim52_Evidence_correct_key-a,1,1.4072383911898263,1.4072383911898263,1,4,6,2,True,True,True,11.0,6.0,17.0,True,True
KeUQhb8LkB,Surgery,3,stim22_Surgery_correct_key-b,0,0.0,0.0,1,1,6,2,True,True,True,11.0,6.0,17.0,True,True
KeUQhb8LkB,Surgery,3,stim22_Surgery_correct_key-b,1,2.5866893440979415,2.5866893440979415,1,5,6,2,True,True,True,11.0,6.0,17.0,True,True
KeUQhb8LkB,Contracts,4,stim108_Contracts_correct_key-a,0,0.0,0.0,0,2,6,2,True,True,True,11.0,6.0,17.0,True,True
KeUQhb8LkB,Contracts,4,stim108_Contracts_correct_key-a,1,2.215919430671245,2.215919430671245,1,4,6,2,True,True,True,11.0,6.0,17.0,True,True
alchm66yEI,Machine-Generated,1,stim182_Machine-Generated_Lojban_wrong_key-a,0,0.008040043310291805,-0.008040043310291794,1,1,6,3,False,True,False,nan,nan,nan,nan,nan
alchm66yEI,Machine-Generated,1,stim182_Machine-Generated_Lojban_wrong_key-a,1,-0.005320012547450846,0.005320012547450844,0,1,6,3,False,True,False,nan,nan,nan,nan,nan
alchm66yEI,Surgery,2,stim30_Surgery_correct_key-b,0,0.48810535099903446,0.48810535099903446,1,3,6,3,True,True,False,nan,nan,nan,nan,nan
alchm66yEI,Surgery,2,stim30_Surgery_correct_key-b,1,2.7753652459244975,2.7753652459244975,1,4,6,3,True,True,False,nan,nan,nan,nan,nan
alchm66yEI,Contracts,3,stim122_Contracts_correct_key-b,0,-3.186944265334691,-3.186944265334691,0,4,6,3,True,True,False,nan,nan,nan,nan,nan
alchm66yEI,Contracts,3,stim122_Contracts_correct_key-b,1,1.322877203982405,1.322877203982405,1,4,6,3,True,True,False,nan,nan,nan,nan,nan
alchm66yEI,Evidence,4,stim63_Evidence_correct_key-a,0,0.5551948760593596,0.5551948760593596,1,3,6,3,True,True,False,nan,nan,nan,nan,nan
alchm66yEI,Evidence,4,stim63_Evidence_correct_key-a,1,2.8832064362877436,2.8832064362877436,1,4,6,3,True,True,False,nan,nan,nan,nan,nan
MSQzoLY6Zp,Contracts,1,stim136_Contracts_wrong_key-a,0,0.05013049580193556,-0.050130495801935585,1,1,5,4,False,True,False,11.0,10.0,21.0,True,True
MSQzoLY6Zp,Contracts,1,stim136_Contracts_wrong_key-a,1,-1.6642672555597946,1.664267255559795,0,3,5,4,False,True,False,11.0,10.0,21.0,True,True
MSQzoLY6Zp,Machine-Generated,2,stim168_Machine-Generated_Lojban_correct_key-b,0,-0.003440003392304579,-0.003440003392304579,0,1,5,4,True,True,False,11.0,10.0,21.0,True,True
MSQzoLY6Zp,Machine-Generated,2,stim168_Machine-Generated_Lojban_correct_key-b,1,-0.003440003392304579,-0.003440003392304579,0,1,5,4,True,True,False,11.0,10.0,21.0,True,True
MSQzoLY6Zp,Surgery,3,stim12_Surgery_correct_key-a,0,0.37443419429991864,0.37443419429991864,1,2,5,4,True,True,False,11.0,10.0,21.0,True,True
MSQzoLY6Zp,Surgery,3,stim12_Surgery_correct_key-a,1,1.8085786210239436,1.8085786210239436,1,3,5,4,True,True,False,11.0,10.0,21.0,True,True
MSQzoLY6Zp,Evidence,4,stim81_Evidence_correct_key-b,0,0.9902636752391122,0.9902636752391122,1,3,5,4,True,True,False,11.0,10.0,21.0,True,True
MSQzoLY6Zp,Evidence,4,stim81_Evidence_correct_key-b,1,1.0071906748406352,1.0071906748406352,1,3,5,4,True,True,False,11.0,10.0,21.0,True,True
iGFcyuJLks,Machine-Generated,1,stim186_Machine-Generated_Lojban_wrong_key-b,0,-0.8986889161866253,0.8986889161866252,0,2,4,3,False,True,True,nan,nan,nan,nan,nan
iGFcyuJLks,Machine-Generated,1,stim186_Machine-Generated_Lojban_wrong_key-b,1,-1.726857355348617,1.726857355348617,0,4,4,3,False,True,True,nan,nan,nan,nan,nan
iGFcyuJLks,Contracts,2,stim116_Contracts_correct_key-b,0,1.3717329907176061,1.3717329907176061,1,3,4,3,True,True,True,nan,nan,nan,nan,nan
iGFcyuJLks,Contracts,2,stim116_Contracts_correct_key-b,1,1.8659589371195167,1.8659589371195167,1,3,4,3,True,True,True,nan,nan,nan,nan,nan
iGFcyuJLks,Evidence,3,stim77_Evidence_correct_key-b,0,1.0166523238423442,1.0166523238423442,1,2,4,3,True,True,True,nan,nan,nan,nan,nan
iGFcyuJLks,Evidence,3,stim77_Evidence_correct_key-b,1,-1.032188695367547,-1.032188695367547,0,3,4,3,True,True,True,nan,nan,nan,nan,nan
iGFcyuJLks,Surgery,4,stim13_Surgery_correct_key-a,0,-0.017280430000956123,-0.017280430000956123,0,1,4,3,True,True,True,nan,nan,nan,nan,nan
iGFcyuJLks,Surgery,4,stim13_Surgery_correct_key-a,1,1.1381510073273615,1.1381510073273615,1,3,4,3,True,True,True,nan,nan,nan,nan,nan
2HUkb66gwr,Evidence,1,stim56_Evidence_correct_key-a,0,0.6411350715902573,0.6411350715902573,1,2,7,2,True,True,True,nan,nan,nan,nan,nan
2HUkb66gwr,Evidence,1,stim56_Evidence_correct_key-a,1,2.160868085478056,2.160868085478056,1,4,7,2,True,True,True,nan,nan,nan,nan,nan
2HUkb66gwr,Contracts,2,stim119_Contracts_correct_key-b,0,-2.216032224676044,-2.216032224676044,0,3,7,2,True,True,True,nan,nan,nan,nan,nan
2HUkb66gwr,Contracts,2,stim119_Contracts_correct_key-b,1,1.8152069126431385,1.8152069126431385,1,4,7,2,True,True,True,nan,nan,nan,nan,nan
2HUkb66gwr,Machine-Generated,3,stim178_Machine-Generated_Lojban_correct_key-b,0,-4.000000000518365e-05,-4.000000000518365e-05,0,1,7,2,True,True,True,nan,nan,nan,nan,nan
2HUkb66gwr,Machine-Generated,3,stim178_Machine-Generated_Lojban_correct_key-b,1,0.3570246690195276,0.3570246690195276,1,2,7,2,True,True,True,nan,nan,nan,nan,nan
2HUkb66gwr,Surgery,4,stim37_Surgery_wrong_key-a,0,0.14698405365812592,-0.14698405365812584,1,1,7,2,False,True,True,nan,nan,nan,nan,nan
2HUkb66gwr,Surgery,4,stim37_Surgery_wrong_key-a,1,2.273755129242927,-2.273755129242927,1,5,7,2,False,True,True,nan,nan,nan,nan,nan
cqJVArmcGb,Contracts,1,stim126_Contracts_correct_key-b,0,0.274959306429509,0.274959306429509,1,1,5,3,True,False,False,nan,nan,nan,nan,nan
cqJVArmcGb,Contracts,1,stim126_Contracts_correct_key-b,1,4.595119850134589,4.595119850134589,1,5,5,3,True,False,False,nan,nan,nan,nan,nan
cqJVArmcGb,Surgery,2,stim26_Surgery_correct_key-b,0,1.3551480681983046,1.3551480681983046,1,2,5,3,True,False,False,nan,nan,nan,nan,nan
cqJVArmcGb,Surgery,2,stim26_Surgery_correct_key-b,1,4.595119850134589,4.595119850134589,1,5,5,3,True,False,False,nan,nan,nan,nan,nan
cqJVArmcGb,Evidence,3,stim73_Evidence_correct_key-b,0,0.006560023525186907,0.006560023525186907,1,1,5,3,True,False,False,nan,nan,nan,nan,nan
cqJVArmcGb,Evidence,3,stim73_Evidence_correct_key-b,1,0.46825223279896744,0.46825223279896744,1,2,5,3,True,False,False,nan,nan,nan,nan,nan
cqJVArmcGb,Machine-Generated,4,stim188_Machine-Generated_Lojban_wrong_key-b,0,0.006560023525186907,-0.006560023525186787,1,1,5,3,False,False,False,nan,nan,nan,nan,nan
cqJVArmcGb,Machine-Generated,4,stim188_Machine-Generated_Lojban_wrong_key-b,1,-4.59511985013459,4.595119850134589,0,5,5,3,False,False,False,nan,nan,nan,nan,nan
jMbaZdZV81,Contracts,1,stim117_Contracts_correct_key-b,0,-2.6666529894430147,-2.6666529894430147,0,4,4,1,True,False,True,nan,nan,nan,nan,nan
jMbaZdZV81,Contracts,1,stim117_Contracts_correct_key-b,1,-2.6666529894430147,-2.6666529894430147,0,4,4,1,True,False,True,nan,nan,nan,nan,nan
jMbaZdZV81,Machine-Generated,2,stim166_Machine-Generated_Lojban_correct_key-b,0,0.013240193416771266,0.013240193416771266,1,1,4,1,True,False,True,nan,nan,nan,nan,nan
jMbaZdZV81,Machine-Generated,2,stim166_Machine-Generated_Lojban_correct_key-b,1,0.8631099392456504,0.8631099392456504,1,1,4,1,True,False,True,nan,nan,nan,nan,nan
jMbaZdZV81,Surgery,3,stim03_Surgery_correct_key-a,0,0.013440202315113937,0.013440202315113937,1,1,4,1,True,False,True,nan,nan,nan,nan,nan
jMbaZdZV81,Surgery,3,stim03_Surgery_correct_key-a,1,0.9281016855792422,0.9281016855792422,1,1,4,1,True,False,True,nan,nan,nan,nan,nan
jMbaZdZV81,Evidence,4,stim89_Evidence_wrong_key-a,0,0.4404237615182975,-0.4404237615182975,1,2,4,1,False,False,True,nan,nan,nan,nan,nan
jMbaZdZV81,Evidence,4,stim89_Evidence_wrong_key-a,1,-1.3654250754527286,1.3654250754527288,0,3,4,1,False,False,True,nan,nan,nan,nan,nan
KE4qhyZRHG,Surgery,1,stim29_Surgery_correct_key-b,0,2.1813259912684213,2.1813259912684213,1,5,5,0,True,False,False,10.0,5.0,15.0,True,False
KE4qhyZRHG,Surgery,1,stim29_Surgery_correct_key-b,1,3.427729464838478,3.427729464838478,1,5,5,0,True,False,False,10.0,5.0,15.0,True,False
KE4qhyZRHG,Evidence,2,stim94_Evidence_wrong_key-b,0,-1.4377758966872864,1.4377758966872862,0,4,5,0,False,False,False,10.0,5.0,15.0,True,False
KE4qhyZRHG,Evidence,2,stim94_Evidence_wrong_key-b,1,-2.558013087248524,2.558013087248524,0,4,5,0,False,False,False,10.0,5.0,15.0,True,False
KE4qhyZRHG,Machine-Generated,3,stim153_Machine-Generated_Lojban_correct_key-a,0,-0.0009200000648906323,-0.0009200000648906323,0,1,5,0,True,False,False,10.0,5.0,15.0,True,False
KE4qhyZRHG,Machine-Generated,3,stim153_Machine-Generated_Lojban_correct_key-a,1,0.0057600159253272136,0.0057600159253272136,1,1,5,0,True,False,False,10.0,5.0,15.0,True,False
KE4qhyZRHG,Contracts,4,stim103_Contracts_correct_key-a,0,1.7725137342805313,1.7725137342805313,1,4,5,0,True,False,False,10.0,5.0,15.0,True,False
KE4qhyZRHG,Contracts,4,stim103_Contracts_correct_key-a,1,2.2322680477694146,2.2322680477694146,1,5,5,0,True,False,False,10.0,5.0,15.0,True,False
LmDayKA4fN,Surgery,1,stim25_Surgery_correct_key-b,0,0.00260000146466826,0.00260000146466826,1,1,7,3,True,True,False,nan,nan,nan,nan,nan
LmDayKA4fN,Surgery,1,stim25_Surgery_correct_key-b,1,0.39426920643615243,0.39426920643615243,1,4,7,3,True,True,False,nan,nan,nan,nan,nan
LmDayKA4fN,Contracts,2,stim124_Contracts_correct_key-b,0,0.00260000146466826,0.00260000146466826,1,1,7,3,True,True,False,nan,nan,nan,nan,nan
LmDayKA4fN,Contracts,2,stim124_Contracts_correct_key-b,1,0.49936460753722445,0.49936460753722445,1,3,7,3,True,True,False,nan,nan,nan,nan,nan
LmDayKA4fN,Machine-Generated,3,stim146_Machine-Generated_Lojban_correct_key-a,0,-0.009240065741594115,-0.009240065741594115,0,1,7,3,True,True,False,nan,nan,nan,nan,nan
LmDayKA4fN,Machine-Generated,3,stim146_Machine-Generated_Lojban_correct_key-a,1,1.8952238140071778,1.8952238140071778,1,4,7,3,True,True,False,nan,nan,nan,nan,nan
LmDayKA4fN,Evidence,4,stim92_Evidence_wrong_key-b,0,0.009240065741593981,-0.009240065741594115,1,1,7,3,False,True,False,nan,nan,nan,nan,nan
LmDayKA4fN,Evidence,4,stim92_Evidence_wrong_key-b,1,-4.141510607879938,4.141510607879938,0,5,7,3,False,True,False,nan,nan,nan,nan,nan
OtLNddvEFt,Contracts,1,stim101_Contracts_correct_key-a,0,-1.0719627638150107,-1.0719627638150107,0,1,7,4,True,True,True,12.0,9.0,21.0,True,True
OtLNddvEFt,Contracts,1,stim101_Contracts_correct_key-a,1,4.595119850134589,4.595119850134589,1,4,7,4,True,True,True,12.0,9.0,21.0,True,True
OtLNddvEFt,Evidence,2,stim69_Evidence_correct_key-b,0,1.5854146634897048,1.5854146634897048,1,1,7,4,True,True,True,12.0,9.0,21.0,True,True
OtLNddvEFt,Evidence,2,stim69_Evidence_correct_key-b,1,4.595119850134589,4.595119850134589,1,4,7,4,True,True,True,12.0,9.0,21.0,True,True
OtLNddvEFt,Machine-Generated,3,stim154_Machine-Generated_Lojban_correct_key-a,0,0.00012000000014390045,0.00012000000014390045,1,1,7,4,True,True,True,12.0,9.0,21.0,True,True
OtLNddvEFt,Machine-Generated,3,stim154_Machine-Generated_Lojban_correct_key-a,1,1.3968905365795472,1.3968905365795472,1,4,7,4,True,True,True,12.0,9.0,21.0,True,True
OtLNddvEFt,Surgery,4,stim44_Surgery_wrong_key-b,0,0.6043023581373179,-0.6043023581373178,1,1,7,4,False,True,True,12.0,9.0,21.0,True,True
OtLNddvEFt,Surgery,4,stim44_Surgery_wrong_key-b,1,-2.6129439725864376,2.6129439725864376,0,5,7,4,False,True,True,12.0,9.0,21.0,True,True
N70cYRHB62,Evidence,1,stim91_Evidence_wrong_key-b,0,0.00260000146466826,-0.0026000014646681566,1,1,5,3,False,False,True,12.0,6.0,18.0,True,True
N70cYRHB62,Evidence,1,stim91_Evidence_wrong_key-b,1,-2.050716529306884,2.0507165293068845,0,4,5,3,False,False,True,12.0,6.0,18.0,True,True
N70cYRHB62,Contracts,2,stim127_Contracts_correct_key-b,0,0.00260000146466826,0.00260000146466826,1,1,5,3,True,False,True,12.0,6.0,18.0,True,True
N70cYRHB62,Contracts,2,stim127_Contracts_correct_key-b,1,2.474154843679634,2.474154843679634,1,5,5,3,True,False,True,12.0,6.0,18.0,True,True
N70cYRHB62,Surgery,3,stim10_Surgery_correct_key-a,0,-0.0026000014646681566,-0.0026000014646681566,0,1,5,3,True,False,True,12.0,6.0,18.0,True,True
N70cYRHB62,Surgery,3,stim10_Surgery_correct_key-a,1,1.3210118335527103,1.3210118335527103,1,4,5,3,True,False,True,12.0,6.0,18.0,True,True
N70cYRHB62,Machine-Generated,4,stim167_Machine-Generated_Lojban_correct_key-b,0,0.00260000146466826,0.00260000146466826,1,1,5,3,True,False,True,12.0,6.0,18.0,True,True
N70cYRHB62,Machine-Generated,4,stim167_Machine-Generated_Lojban_correct_key-b,1,-0.017400439021938264,-0.017400439021938264,0,1,5,3,True,False,True,12.0,6.0,18.0,True,True
mxOYasFW5C,Machine-Generated,1,stim164_Machine-Generated_Lojban_correct_key-b,0,0.013240193416771266,0.013240193416771266,1,1,7,3,True,False,True,12.0,12.0,24.0,True,True
mxOYasFW5C,Machine-Generated,1,stim164_Machine-Generated_Lojban_correct_key-b,1,-0.046768522847767155,-0.046768522847767155,0,2,7,3,True,False,True,12.0,12.0,24.0,True,True
mxOYasFW5C,Surgery,2,stim05_Surgery_correct_key-a,0,-0.013240193416771346,-0.013240193416771346,0,1,7,3,True,False,True,12.0,12.0,24.0,True,True
mxOYasFW5C,Surgery,2,stim05_Surgery_correct_key-a,1,0.3847988341537974,0.3847988341537974,1,2,7,3,True,False,True,12.0,12.0,24.0,True,True
mxOYasFW5C,Evidence,3,stim87_Evidence_wrong_key-a,0,-0.006560023525186787,0.006560023525186907,0,1,7,3,False,False,True,12.0,12.0,24.0,True,True
mxOYasFW5C,Evidence,3,stim87_Evidence_wrong_key-a,1,-2.3758871424550727,2.3758871424550736,0,3,7,3,False,False,True,12.0,12.0,24.0,True,True
mxOYasFW5C,Contracts,4,stim120_Contracts_correct_key-b,0,0.013240193416771266,0.013240193416771266,1,1,7,3,True,False,True,12.0,12.0,24.0,True,True
mxOYasFW5C,Contracts,4,stim120_Contracts_correct_key-b,1,1.9155376783870643,1.9155376783870643,1,4,7,3,True,False,True,12.0,12.0,24.0,True,True
MzLZyDmBW3,Evidence,1,stim88_Evidence_wrong_key-a,0,-0.34320975709101537,0.3432097570910155,0,1,7,2,False,True,False,12.0,5.0,17.0,True,True
MzLZyDmBW3,Evidence,1,stim88_Evidence_wrong_key-a,1,-4.59511985013459,4.595119850134589,0,4,7,2,False,True,False,12.0,5.0,17.0,True,True
MzLZyDmBW3,Surgery,2,stim14_Surgery_correct_key-a,0,3.1692355225373223,3.1692355225373223,1,4,7,2,True,True,False,12.0,5.0,17.0,True,True
MzLZyDmBW3,Surgery,2,stim14_Surgery_correct_key-a,1,4.595119850134589,4.595119850134589,1,4,7,2,True,True,False,12.0,5.0,17.0,True,True
MzLZyDmBW3,Contracts,3,stim107_Contracts_correct_key-a,0,1.9276582775040454,1.9276582775040454,1,4,7,2,True,True,False,12.0,5.0,17.0,True,True
MzLZyDmBW3,Contracts,3,stim107_Contracts_correct_key-a,1,-2.7281948601019894,-2.7281948601019894,0,4,7,2,True,True,False,12.0,5.0,17.0,True,True
MzLZyDmBW3,Machine-Generated,4,stim157_Machine-Generated_Lojban_correct_key-a,0,0.005320012547450844,0.005320012547450844,1,2,7,2,True,True,False,12.0,5.0,17.0,True,True
MzLZyDmBW3,Machine-Generated,4,stim157_Machine-Generated_Lojban_correct_key-a,1,1.3635126358154528,1.3635126358154528,1,2,7,2,True,True,False,12.0,5.0,17.0,True,True
NlhQ1VXCLX,Surgery,1,stim01_Surgery_correct_key-a,0,0.004080005659790309,0.004080005659790309,1,1,4,2,True,False,True,12.0,7.0,19.0,True,True
NlhQ1VXCLX,Surgery,1,stim01_Surgery_correct_key-a,1,2.1012024947530477,2.1012024947530477,1,3,4,2,True,False,True,12.0,7.0,19.0,True,True
NlhQ1VXCLX,Machine-Generated,2,stim180_Machine-Generated_Lojban_wrong_key-a,0,0.37509693042919934,-0.3750969304291993,1,2,4,2,False,False,True,12.0,7.0,19.0,True,True
NlhQ1VXCLX,Machine-Generated,2,stim180_Machine-Generated_Lojban_wrong_key-a,1,-2.3215973886391157,2.3215973886391152,0,4,4,2,False,False,True,12.0,7.0,19.0,True,True
NlhQ1VXCLX,Evidence,3,stim83_Evidence_correct_key-b,0,1.863032334763585,1.863032334763585,1,3,4,2,True,False,True,12.0,7.0,19.0,True,True
